0,1,2,3,4,5,6,7
0.57631135,0.101781994,0.82924926,-0.13881303,-3.0733118,1.6620363,1.2540567,-1.0497352
0.47714826,0.094103396,0.7039371,-0.112247154,-2.6907065,1.4792565,1.0473108,-0.9241682
0.74922144,0.11274886,1.071461,-0.18356524,-3.892374,2.0762162,1.6854688,-1.3133223
0.5007962,0.083892554,0.7399293,-0.12030737,-2.7579799,1.4958447,1.0884535,-0.96069556
0.6220304,0.11821705,0.88304496,-0.15548919,-3.2777548,1.7577903,1.3684767,-1.1029828
0.74286497,0.12290266,1.0480081,-0.20007987,-3.832419,2.034641,1.6626414,-1.2793612
0.53075194,0.124225795,0.7455078,-0.14379291,-2.8303602,1.5065917,1.156909,-0.9621734
0.60729134,0.10466421,0.89010566,-0.15284473,-3.3064265,1.8014995,1.3571792,-1.1205356
0.8714442,0.13708311,1.2272463,-0.21909584,-4.4201956,2.350974,1.957426,-1.4593073
0.77288115,0.13185412,1.10422,-0.20496954,-4.018295,2.138404,1.752118,-1.3377517
0.5179013,0.09282398,0.76938695,-0.12218231,-2.833585,1.5436821,1.1198081,-0.9842624
0.90079963,0.13484904,1.2840364,-0.22465755,-4.610523,2.462474,2.0501614,-1.526799
0.5723878,0.09393492,0.82924455,-0.13710158,-3.0462432,1.6407295,1.2431256,-1.0483458
0.4667944,0.1049954,0.68398076,-0.10142712,-2.5810976,1.4163282,1.0032853,-0.8864383
0.44470224,0.08586037,0.6607843,-0.1219648,-2.515228,1.3714339,0.9602009,-0.8735014
0.75780797,0.12694502,1.0697359,-0.19716339,-3.9079788,2.065836,1.699812,-1.3051745
0.475242,0.085849404,0.6893268,-0.10887909,-2.57667,1.3932991,1.001112,-0.90255296
0.66194403,0.12516186,0.93851334,-0.16651659,-3.4499865,1.8403004,1.4633008,-1.1626546
0.41950342,0.07564524,0.61676675,-0.09993759,-2.33636,1.2592063,0.873765,-0.8308381
0.6135683,0.113278985,0.88362074,-0.15699546,-3.2658556,1.7476809,1.3705665,-1.1123184
0.3787414,0.07540433,0.5597602,-0.0917933,-2.1439495,1.1664993,0.77951205,-0.76508003
0.5544137,0.10081923,0.8131734,-0.13451268,-2.9981825,1.6259351,1.2114466,-1.0319498
0.53074265,0.097964615,0.7737399,-0.11496276,-2.8940663,1.5912824,1.1541818,-0.99398524
0.7159215,0.12619513,1.0191872,-0.19088866,-3.709428,1.97078,1.6001382,-1.2484872
0.447396,0.1069015,0.636952,-0.12635921,-2.4374,1.2888799,0.9549676,-0.85044694
0.5716648,0.11166301,0.8100712,-0.12779517,-3.0299456,1.6363643,1.2467409,-1.0344329
0.5637171,0.10777089,0.8202947,-0.12815566,-3.0641336,1.6738098,1.2389845,-1.0353674
0.632162,0.100625664,0.8994402,-0.159977,-3.3036942,1.7602924,1.3794119,-1.1221199
0.64917564,0.12533554,0.924377,-0.17989008,-3.419563,1.8208846,1.4519799,-1.1499624
0.6525781,0.12714604,0.9584791,-0.14968301,-3.556943,1.9660323,1.4865535,-1.1882746
0.63787735,0.12900686,0.9152829,-0.18137616,-3.3839073,1.8068084,1.4325544,-1.1310174
0.63955605,0.12706548,0.9167574,-0.17579462,-3.3885016,1.8069677,1.4378881,-1.1424482
0.55590415,0.10701451,0.79031104,-0.15225601,-2.9585083,1.5644163,1.2189225,-1.0144589
0.6606171,0.1188533,0.931511,-0.1556922,-3.4637663,1.8622037,1.4632434,-1.1683944
0.7297803,0.118110806,1.0478913,-0.18554015,-3.8108664,2.0436401,1.6361285,-1.2706035
0.54672563,0.08651641,0.79833335,-0.12869023,-2.9551601,1.5959467,1.1880138,-1.0249716
0.7262058,0.1346251,1.0306734,-0.19153722,-3.7651334,2.0021205,1.6317677,-1.2600949
0.32398745,0.07407157,0.48473746,-0.06992239,-1.8664137,1.0185826,0.64358014,-0.6889531
0.6858016,0.1405639,0.9858636,-0.13488589,-3.6078925,1.9780686,1.5544018,-1.2110106
0.4439667,0.111388505,0.64090395,-0.12888406,-2.469202,1.3153293,0.97494614,-0.8580652
0.77471304,0.13671824,1.0854864,-0.19421665,-3.957361,2.1186268,1.7223786,-1.3107717
0.8412293,0.13748261,1.1844414,-0.21790637,-4.288691,2.283081,1.8900005,-1.4202269
0.5407641,0.10386106,0.8020287,-0.1198985,-3.004095,1.6573746,1.2134396,-1.027091
0.7194953,0.09984967,1.0373875,-0.17382847,-3.7396283,2.0169077,1.5809671,-1.2623898
0.74754703,0.13026926,1.065132,-0.19654883,-3.881385,2.0646656,1.6843244,-1.296134
0.36931375,0.07699783,0.52914256,-0.09689678,-2.0602791,1.1086282,0.7355627,-0.7369827
0.72640896,0.12930211,1.0355908,-0.19458534,-3.7997506,2.025319,1.6396228,-1.2656649
0.7365817,0.12824142,1.0559219,-0.20172481,-3.836248,2.04501,1.6564317,-1.2809999
0.49706814,0.11417851,0.7109751,-0.13893443,-2.6876702,1.4308536,1.0766717,-0.92142963
0.4228455,0.07810345,0.60936135,-0.10841636,-2.309822,1.2405509,0.86343026,-0.8240109
0.55468214,0.117090285,0.8080546,-0.12535124,-3.0344353,1.6729832,1.2241613,-1.0245152
0.82909214,0.13433868,1.1776457,-0.22159322,-4.253499,2.2645338,1.8714007,-1.4110307
0.82790637,0.13057777,1.1733824,-0.21407862,-4.249794,2.2619455,1.8677796,-1.4126191
0.5243846,0.14629337,0.76650685,-0.074406624,-2.861012,1.6178939,1.1831801,-0.9717947
0.65615547,0.12367928,0.94348675,-0.17591277,-3.4782615,1.8593613,1.4763322,-1.1701204
0.48660406,0.14090672,0.7209128,-0.0547622,-2.6777961,1.5200062,1.0915247,-0.9175271
0.63442326,0.12671605,0.91577613,-0.16717185,-3.3745883,1.805276,1.4365413,-1.1373861
0.56225395,0.104138225,0.82537377,-0.14247903,-3.0776675,1.6815122,1.2378873,-1.0417383
0.7244319,0.13083032,1.0399019,-0.19109483,-3.8068743,2.0316682,1.6531974,-1.2747734
0.6111274,0.15654802,0.8945187,-0.08922504,-3.2634902,1.833265,1.3834426,-1.1011009
0.58437693,0.09675047,0.8362009,-0.13720837,-3.0978618,1.6705359,1.2578858,-1.0638351
0.84163475,0.13041338,1.1888324,-0.21694489,-4.2941113,2.279668,1.891641,-1.4320693
0.6025225,0.1253067,0.8551386,-0.16212796,-3.1889782,1.6935546,1.3402208,-1.0775427
0.49992034,0.09898424,0.74162954,-0.11496724,-2.7887914,1.5262693,1.0975567,-0.9607464
0.62851834,0.14503935,0.8895708,-0.11158498,-3.2762012,1.7990135,1.3815911,-1.095861
0.652779,0.11987552,0.95885295,-0.14557816,-3.5557828,1.9595581,1.4828047,-1.1936264
0.95056725,0.14433458,1.3465966,-0.23123775,-4.8092604,2.5631588,2.1518927,-1.5858848
0.5864924,0.12597653,0.8331122,-0.15426108,-3.1098747,1.6501939,1.3015887,-1.0608984
0.6995121,0.118828624,0.9991749,-0.18791349,-3.6395555,1.9291729,1.5615593,-1.2182121
0.70827985,0.09921321,1.0246603,-0.16330716,-3.7248971,2.0013745,1.5753825,-1.2655684
0.7275684,0.13112932,1.0437568,-0.18880044,-3.7966223,2.0272412,1.6429608,-1.2726673
0.5063151,0.111356765,0.713232,-0.109121025,-2.7101202,1.4716309,1.0675013,-0.93120104
0.40137175,0.079363495,0.6009775,-0.10813199,-2.2875803,1.2358372,0.86001396,-0.8149948
0.5498384,0.09731978,0.8026107,-0.14520961,-2.9643195,1.5840757,1.204043,-1.0274341
0.7351669,0.12217805,1.0411582,-0.18832172,-3.799305,2.0216274,1.6360267,-1.2731799
0.8204837,0.13817993,1.1770074,-0.15758477,-4.253722,2.3304136,1.8570532,-1.4136925
0.61477447,0.11717987,0.874117,-0.14277278,-3.2424693,1.7516844,1.3521041,-1.0958503
0.8232453,0.1263242,1.1622393,-0.21445842,-4.2000713,2.227537,1.8412117,-1.3987365
0.7612817,0.12824216,1.088524,-0.20462169,-3.9440942,2.0927694,1.7125062,-1.315204
0.6468952,0.12974912,0.9163162,-0.17579754,-3.3851209,1.8026655,1.4344803,-1.1350774
0.5525292,0.093847185,0.8067305,-0.13067378,-2.9787464,1.6111046,1.1978241,-1.0238698
0.3326341,0.07350737,0.4927861,-0.09051861,-1.9100497,1.036837,0.6547431,-0.6931067
0.83028615,0.13237485,1.1794752,-0.21963061,-4.2687335,2.2662137,1.8780857,-1.4135323
0.7095171,0.12598938,1.0137066,-0.19470604,-3.7124257,1.9751836,1.6006206,-1.2369345
0.72932386,0.13447082,1.039041,-0.1949055,-3.8106413,2.0327914,1.6461805,-1.2690969
0.8810736,0.14012042,1.2390856,-0.22071607,-4.4786234,2.3787825,1.983509,-1.4874908
0.7344873,0.13517222,1.0358303,-0.19155021,-3.7921147,2.0204706,1.6383463,-1.2654636
0.60208774,0.10463241,0.8755872,-0.14110495,-3.216179,1.7428637,1.3219608,-1.097472
0.80579007,0.13709813,1.140021,-0.21306945,-4.149042,2.2082026,1.8208927,-1.3771167
0.6681969,0.13112998,0.9540406,-0.1793478,-3.503468,1.8654726,1.4981505,-1.176694
0.6135806,0.15516949,0.8906731,-0.09113346,-3.2754729,1.8371185,1.3914505,-1.1041789
0.70241535,0.12597191,0.9961441,-0.18927078,-3.6483731,1.9342749,1.5666199,-1.2244711
0.7275715,0.12686971,1.0248523,-0.19711854,-3.7676048,1.9932942,1.6284298,-1.2609375
0.5543771,0.08543551,0.80497724,-0.12884425,-2.951696,1.5930548,1.1853777,-1.025763
0.73560846,0.1259287,1.0509948,-0.20812745,-3.8388243,2.042643,1.6534226,-1.2737877
0.45874712,0.09251326,0.6649859,-0.12722951,-2.5037553,1.3316817,0.97605646,-0.8710583
0.7995658,0.13029778,1.1355165,-0.20249201,-4.105955,2.1832366,1.8016967,-1.3698493
0.602918,0.11231992,0.8687821,-0.16954009,-3.2254522,1.7040623,1.3539711,-1.0996718
0.6621394,0.11468083,0.9641765,-0.1840315,-3.5349782,1.8843943,1.4963984,-1.1867297
0.7548559,0.12702277,1.075313,-0.20345129,-3.915792,2.0911536,1.6964147,-1.3052331
0.7089809,0.12812847,0.99746996,-0.19522722,-3.6824312,1.9501631,1.5844221,-1.2373009
0.4858363,0.107121676,0.70531917,-0.11403619,-2.6825671,1.4708643,1.0520511,-0.9185487
0.6812949,0.14671347,0.96852046,-0.12441547,-3.5457506,1.9446318,1.5205706,-1.1913762
0.5996195,0.11341268,0.8551043,-0.15614234,-3.1785312,1.6885635,1.3320873,-1.0800238
0.6691463,0.12161392,0.9462196,-0.16429581,-3.5119052,1.8888285,1.4790298,-1.17718
0.6771481,0.13473523,0.96974546,-0.18102954,-3.5763535,1.9083189,1.5303692,-1.2007627
0.69358575,0.125287,0.9977024,-0.18488719,-3.6371374,1.9438595,1.5592312,-1.217289
0.72694397,0.12846175,1.0467643,-0.20269795,-3.8256147,2.0414987,1.6515893,-1.2775025
0.6654378,0.115581185,0.96353024,-0.18046293,-3.529396,1.8813978,1.4996017,-1.1891693
0.41015926,0.123364985,0.61024755,-0.06351031,-2.3352146,1.319847,0.9056264,-0.81281805
0.800938,0.13100266,1.142265,-0.20604227,-4.1346326,2.2037942,1.8137947,-1.3764328
0.79428387,0.14550954,1.1354452,-0.15433124,-4.0838146,2.2275894,1.7876445,-1.3618777
0.6317414,0.11819774,0.90896404,-0.1670235,-3.3390276,1.7872634,1.403039,-1.1264303
0.73918355,0.12598684,1.0413635,-0.19985475,-3.802245,2.0133214,1.6426533,-1.2710878
0.6312481,0.10471034,0.9070398,-0.15874818,-3.355811,1.7998952,1.3993907,-1.141272
0.87069535,0.13155317,1.2323059,-0.22619219,-4.424122,2.3505545,1.9540371,-1.4679512
0.6935661,0.12169731,0.9921356,-0.18196656,-3.6273508,1.9303166,1.552823,-1.2138658
0.6845679,0.11062926,0.97580177,-0.1791626,-3.5645025,1.8912891,1.5168792,-1.2069422
0.67525315,0.12772745,0.95911723,-0.18855609,-3.526832,1.8660263,1.5088102,-1.1828332
0.61403775,0.09520438,0.91086143,-0.15693958,-3.3271546,1.7984539,1.3659016,-1.1328367
0.67836964,0.13066038,0.96732134,-0.18927844,-3.5606105,1.893657,1.5273181,-1.1919246
0.5108025,0.11073044,0.7314674,-0.14638159,-2.7555304,1.4589721,1.1111443,-0.9443176
0.8074535,0.13071337,1.1535211,-0.21659453,-4.1800604,2.2279634,1.8282217,-1.3846055
0.62340605,0.12090778,0.8929412,-0.16648854,-3.293643,1.7545134,1.3891575,-1.1157181
0.7887064,0.13629085,1.111759,-0.20589475,-4.042273,2.147437,1.772513,-1.3472635
0.45383498,0.091080934,0.6541859,-0.10793863,-2.522593,1.3787205,0.97887826,-0.8726573
0.67266583,0.117619604,0.9626178,-0.18446882,-3.5502417,1.8845352,1.5134004,-1.1949154
0.5263082,0.0943881,0.7784332,-0.12990643,-2.8967113,1.5702957,1.1524097,-1.0015606
0.78613174,0.13082632,1.1164688,-0.2092909,-4.0550814,2.1606824,1.7699202,-1.346966
0.5671389,0.113306046,0.80583405,-0.1617317,-3.035235,1.6073878,1.2518253,-1.0329936
0.5367495,0.13366371,0.79154104,-0.08710341,-2.9380035,1.6480983,1.2129765,-0.9974384
0.44765517,0.10276157,0.65035003,-0.09753063,-2.4856648,1.3707675,0.9530121,-0.85803056
0.6805246,0.12692517,0.96707994,-0.18244572,-3.5663276,1.8961422,1.5286245,-1.1948867
0.57372785,0.114818275,0.8440493,-0.16633524,-3.1289704,1.6669606,1.2970374,-1.0626199
0.674222,0.12758508,0.9716328,-0.14176321,-3.5208774,1.9159794,1.4966155,-1.1845142
0.51314485,0.09216255,0.76221985,-0.13027428,-2.8405204,1.5459118,1.1217419,-0.97164965
0.71539426,0.12988576,1.0234972,-0.1890509,-3.7371209,1.9909145,1.6132439,-1.2546023
0.68878543,0.1587651,0.9892313,-0.11568233,-3.617759,2.017945,1.5608703,-1.2069618
0.65679777,0.11725676,0.94037896,-0.16437149,-3.4456754,1.8364629,1.4654363,-1.163488
0.66198015,0.11753324,0.9564325,-0.18647255,-3.5054054,1.86426,1.4923288,-1.1792958
0.76307607,0.13448134,1.0962269,-0.20276521,-3.9979155,2.1316617,1.7500077,-1.3316875
0.7151915,0.12877193,1.0246178,-0.19165953,-3.7582598,2.0077512,1.6183338,-1.2536108
0.6878959,0.15412992,0.98664564,-0.10609919,-3.58511,1.9966333,1.5404503,-1.1934922
0.6115383,0.124610126,0.8712786,-0.16415656,-3.2423086,1.7235303,1.3634264,-1.0992936
0.49189827,0.074970245,0.723617,-0.12674661,-2.6930547,1.44272,1.0641888,-0.9495568
0.49365142,0.095703036,0.72836965,-0.12788433,-2.7317443,1.4720032,1.0795366,-0.94585615
0.7249669,0.12992364,1.0359446,-0.193594,-3.7815936,2.0134914,1.637183,-1.2660683
0.6714839,0.1207844,0.95787436,-0.17786063,-3.5202408,1.8725358,1.5029355,-1.1843731
0.5439719,0.089322984,0.79758245,-0.14257719,-2.9565308,1.6003448,1.1851183,-1.016064
0.6129054,0.12802222,0.88439023,-0.1670839,-3.259315,1.7446489,1.3665806,-1.0981925
0.7446277,0.1326994,1.057907,-0.2026539,-3.8907518,2.0754032,1.688392,-1.2934455
0.6921563,0.13260749,0.98600715,-0.1824639,-3.6133976,1.9167484,1.5524489,-1.2078928
0.4861302,0.08659965,0.71443546,-0.11578293,-2.648147,1.4359473,1.0347508,-0.9207832
0.73128486,0.12614053,1.0294175,-0.19915004,-3.7710102,1.995689,1.6242837,-1.2516692
0.5740136,0.10699719,0.8223179,-0.16567521,-3.0613375,1.6191331,1.2668967,-1.0446572
0.8310704,0.13641751,1.1762015,-0.21042629,-4.257323,2.2612336,1.8809689,-1.4226205
0.5310775,0.09726396,0.7713607,-0.13201629,-2.8405616,1.5137956,1.1508276,-0.98970586
0.71900034,0.1299159,1.0236186,-0.196865,-3.7413898,1.9872009,1.6124749,-1.246754
0.6247978,0.11483991,0.88583827,-0.16917633,-3.2743359,1.7312416,1.3768852,-1.1113597
0.5360292,0.11094689,0.805477,-0.12970679,-3.0325975,1.6657746,1.2168615,-1.0313392
0.4774476,0.08881751,0.71789277,-0.12343188,-2.7061214,1.4774162,1.0583833,-0.93989265
0.3975423,0.086082146,0.58813107,-0.109888196,-2.257289,1.2146413,0.8466846,-0.79083693
0.7532791,0.13265267,1.0776384,-0.20671149,-3.9371696,2.1037931,1.7087992,-1.3096868
0.7733958,0.13316205,1.0972261,-0.20436205,-3.9810433,2.1190684,1.7376472,-1.3241686
0.76819324,0.13533682,1.087561,-0.19360422,-3.9502435,2.0973861,1.7186975,-1.3197665
0.67641354,0.12915832,0.96391827,-0.17463909,-3.5398579,1.884865,1.5161959,-1.1917759
0.5389675,0.11361551,0.7990801,-0.11392531,-2.992916,1.6600449,1.2005929,-1.0193812
0.44152072,0.09287882,0.64240104,-0.12564945,-2.451703,1.3107506,0.9527036,-0.85864806
0.69638085,0.118885905,0.99358886,-0.18698026,-3.6292892,1.939679,1.5468948,-1.2168949
0.6191708,0.11548853,0.8889866,-0.16975446,-3.2825332,1.7447333,1.3822868,-1.1089611
0.6986053,0.123114645,0.998877,-0.19369538,-3.6680648,1.9410251,1.5768028,-1.2323425
0.58429277,0.111369014,0.8546203,-0.1330199,-3.193055,1.7561954,1.3004566,-1.0773846
0.8619931,0.13907608,1.2156519,-0.22457053,-4.379219,2.3280127,1.934318,-1.445955
0.4206179,0.07470141,0.628246,-0.10769141,-2.3893206,1.2990347,0.8974854,-0.84799
0.57221746,0.098044336,0.8285699,-0.14517243,-3.069987,1.646747,1.2551132,-1.0536544
0.5877484,0.09615716,0.84864813,-0.14600062,-3.1042678,1.6562657,1.272701,-1.070452
0.70977616,0.12611592,1.0046251,-0.19428705,-3.6824203,1.9508417,1.5803286,-1.2327366
0.50242245,0.089657426,0.72732145,-0.12834574,-2.7148783,1.4487753,1.0828983,-0.9469434
0.66633224,0.11579171,0.94834834,-0.16579823,-3.4729953,1.8517405,1.4754915,-1.1678928
0.87238693,0.13751116,1.2501308,-0.2386757,-4.4941254,2.398233,1.9824651,-1.4805777
0.59194934,0.13288441,0.85569763,-0.110300675,-3.1360798,1.7215196,1.3118651,-1.0600467
0.53091466,0.08722523,0.79316396,-0.14498307,-2.9422412,1.5908614,1.1756274,-1.0176839
0.73720646,0.13038239,1.0437351,-0.17621635,-3.8100846,2.042705,1.64444,-1.2679573
0.65495205,0.12561196,0.935411,-0.1732917,-3.451395,1.8322493,1.473595,-1.166856
0.60072553,0.11333263,0.87035674,-0.14228006,-3.2341447,1.7600099,1.3299181,-1.093147
0.8546761,0.13807207,1.2141532,-0.2195877,-4.3888097,2.337911,1.9421428,-1.4541823
0.81327605,0.13767055,1.1508883,-0.20302297,-4.150369,2.2051473,1.821957,-1.3808981
0.65068746,0.12301126,0.92417794,-0.1689107,-3.41983,1.8175025,1.4564581,-1.1565828
0.42063245,0.08243133,0.6353114,-0.11034016,-2.4164848,1.3143848,0.914842,-0.85472465
0.518932,0.07785463,0.75500125,-0.12806597,-2.791123,1.504338,1.0946646,-0.9716097
0.6306478,0.095936745,0.918246,-0.1513416,-3.3574347,1.80875,1.385583,-1.1476448
0.770399,0.13088849,1.109369,-0.20902015,-4.027074,2.1514614,1.7567989,-1.338114
0.6732837,0.15864637,0.98336107,-0.10308772,-3.5581098,1.9953094,1.5344218,-1.1899453
0.7860675,0.13533857,1.114657,-0.21869256,-4.068433,2.1644664,1.7800279,-1.3479376
0.48145798,0.10775009,0.7049321,-0.1015223,-2.6844816,1.4866263,1.053723,-0.9230789
0.6421422,0.12405223,0.91882974,-0.16776001,-3.3761556,1.7937566,1.4293908,-1.1399517
0.68141353,0.119808555,0.97293323,-0.16654603,-3.5578072,1.8928434,1.5212274,-1.2055495
0.5609821,0.11802742,0.82947546,-0.117973074,-3.0962577,1.7162389,1.2564625,-1.0548545
0.78002346,0.13458967,1.1148549,-0.20819612,-4.0560603,2.163573,1.774401,-1.3488117
0.59414315,0.09686905,0.86022437,-0.13976774,-3.1616855,1.713972,1.2895181,-1.0801132
0.9975122,0.14985147,1.4122454,-0.25487608,-5.053238,2.6982353,2.2709436,-1.6539217
0.8527998,0.15481338,1.2259822,-0.15457822,-4.4042835,2.422284,1.9504882,-1.4653996
0.34709916,0.06815681,0.5187025,-0.09275286,-2.0107017,1.0901339,0.7090608,-0.7299308
0.7200414,0.13300866,1.0131003,-0.18522353,-3.7182713,1.9773005,1.6099578,-1.247482
0.8178575,0.13000593,1.1609039,-0.22391148,-4.2299995,2.2445986,1.859991,-1.4037911
0.5535959,0.10603309,0.8096901,-0.15699285,-3.0020726,1.6082116,1.2346144,-1.025887
0.7007276,0.131224,1.0127355,-0.16754083,-3.6912642,2.0058875,1.5649303,-1.2212374
0.75099397,0.12497395,1.075723,-0.19521873,-3.9012592,2.072008,1.6987957,-1.3090235
0.8328277,0.13637054,1.1708201,-0.21087436,-4.2349772,2.2503262,1.8631986,-1.4038508
0.8926562,0.13888654,1.261799,-0.23023243,-4.5347233,2.4114728,2.0141068,-1.4969304
0.5493721,0.0849534,0.8053579,-0.12972446,-2.947005,1.5856231,1.1880888,-1.0202389
0.6321964,0.11784941,0.90687,-0.15991177,-3.3332667,1.7771028,1.4036819,-1.1308943
0.6066704,0.11641732,0.86304927,-0.16300493,-3.1988225,1.6966654,1.3366956,-1.083314
0.6557566,0.11927593,0.9367041,-0.16542159,-3.4355273,1.8319026,1.456613,-1.1627939
0.53222775,0.09833804,0.780469,-0.14023222,-2.8918185,1.557312,1.163146,-0.9972248
0.810323,0.13192615,1.1534182,-0.2085798,-4.15773,2.212693,1.8270057,-1.3872494
0.80268335,0.13684824,1.1206454,-0.20968242,-4.0820065,2.161186,1.7862598,-1.3561455
0.53344584,0.15326089,0.78477484,-0.06813754,-2.9034822,1.6422203,1.207486,-0.9888301
0.6402588,0.10070175,0.93462396,-0.1610268,-3.445186,1.862445,1.4274323,-1.1620271
0.51005137,0.10060617,0.74721485,-0.12772411,-2.8157687,1.5357167,1.115676,-0.9614167
0.47935376,0.08644852,0.70500576,-0.11738975,-2.6417663,1.435201,1.0285027,-0.9231148
0.5138352,0.10153687,0.7400567,-0.13500674,-2.7727396,1.4777968,1.1209322,-0.9598852
0.74870515,0.12953475,1.0640385,-0.20167007,-3.8848379,2.066226,1.6883748,-1.3004292
0.6071731,0.11388999,0.879203,-0.16523516,-3.2599983,1.744414,1.3637277,-1.1038749
0.85662293,0.14063784,1.2093685,-0.22520126,-4.36504,2.3225899,1.928455,-1.4411021
0.6172837,0.116803974,0.90760964,-0.17974454,-3.366452,1.8183799,1.400174,-1.1197908
0.72276676,0.12540257,1.0362517,-0.19965221,-3.7786336,2.0010803,1.6280888,-1.262163
0.8440391,0.1339756,1.1922286,-0.22512229,-4.3157725,2.2915204,1.9032377,-1.4272934
0.76789176,0.13589898,1.0793928,-0.1959758,-3.9388242,2.1024754,1.7181002,-1.3142478
0.42228928,0.08322725,0.6323451,-0.112447366,-2.4048672,1.3053119,0.9084636,-0.85007834
0.7625364,0.1336366,1.0879003,-0.20596875,-3.9514396,2.0997443,1.7163454,-1.3162954
0.77397156,0.13060683,1.0913502,-0.19732036,-3.9690912,2.111144,1.7296151,-1.3226811
0.7380713,0.12881982,1.0546988,-0.19698144,-3.844086,2.0428936,1.6669545,-1.2821101
0.8391644,0.13518372,1.1877402,-0.21185441,-4.284394,2.2830489,1.8834199,-1.4199195
0.56063294,0.10235706,0.81129783,-0.13337441,-3.02319,1.6436138,1.2263895,-1.032676
0.5805913,0.09880492,0.83856606,-0.14165445,-3.1172662,1.6791018,1.271513,-1.060668
1.0086002,0.1506693,1.4231122,-0.25317824,-5.084047,2.7130706,2.2893467,-1.6669359
0.68369913,0.11856884,0.9792693,-0.19270988,-3.6074524,1.9232072,1.5341715,-1.2085062
0.34229812,0.07278651,0.51319486,-0.08892323,-2.0231895,1.1133007,0.71116805,-0.72603923
0.98080397,0.14485815,1.3798426,-0.24005182,-4.92647,2.6223838,2.208312,-1.6230655
0.63606596,0.120575935,0.90825,-0.17643707,-3.358569,1.7827082,1.418186,-1.1232809
0.5268214,0.09343073,0.7698426,-0.1444972,-2.8807511,1.5391512,1.1610781,-0.9942881
0.7586793,0.12881145,1.0836351,-0.19091527,-3.912827,2.084915,1.704401,-1.3063424
0.56695914,0.12460628,0.8276554,-0.11878173,-3.1163223,1.7335364,1.2663342,-1.0531548
0.61445975,0.12479344,0.8767244,-0.17082545,-3.268266,1.7381138,1.3872074,-1.1062726
0.87482345,0.14316031,1.2375332,-0.1888103,-4.435782,2.3988252,1.9582678,-1.4706066
0.43802348,0.088783935,0.6449545,-0.10825156,-2.444674,1.3255239,0.92953944,-0.86237943
0.54235613,0.10071364,0.7889809,-0.1476721,-2.9529135,1.5781634,1.191686,-1.0109582
0.89680755,0.14039788,1.2694532,-0.22410183,-4.5799866,2.4371948,2.0364094,-1.516316
0.5476589,0.115344316,0.80336446,-0.121029645,-3.0204084,1.6696255,1.220211,-1.0254996
0.78839445,0.14195633,1.1124448,-0.1994509,-4.0559955,2.1673052,1.7792822,-1.3527653
0.29270157,0.06666066,0.4344446,-0.07461466,-1.7293917,0.94282615,0.57071394,-0.64295334
0.40887338,0.074064136,0.6096159,-0.10765149,-2.3421845,1.2745494,0.8758892,-0.83244556
0.5149219,0.0934169,0.7493234,-0.13772367,-2.8092952,1.4974896,1.1271253,-0.9742525
0.73920774,0.13359702,1.0589732,-0.18992884,-3.8513339,2.0520906,1.6701587,-1.2857896
0.97043085,0.14807865,1.3772557,-0.24483408,-4.9255013,2.6351585,2.2113845,-1.6189432
0.5234903,0.08134803,0.7551922,-0.12883784,-2.8059793,1.5156901,1.1068858,-0.96996725
0.42601547,0.09096807,0.6282824,-0.102255315,-2.4065328,1.313138,0.9099914,-0.8362871
0.66175056,0.11990279,0.92938787,-0.18112929,-3.4552562,1.8279507,1.4739027,-1.1612511
0.7912036,0.13482872,1.1193897,-0.21381716,-4.0811214,2.1719177,1.7886136,-1.354358
0.64062154,0.12919441,0.9139578,-0.12169357,-3.3740668,1.8506782,1.4211289,-1.142598
0.59124064,0.12307602,0.8575484,-0.15636446,-3.2058802,1.7278666,1.3238691,-1.0820383
0.81039286,0.13776666,1.1525775,-0.21575965,-4.177516,2.223893,1.8392159,-1.3836077
0.78789866,0.12782398,1.1198801,-0.21803318,-4.062859,2.1574302,1.7725341,-1.3476216
0.688184,0.12119165,1.0000391,-0.16696356,-3.6441603,1.9695799,1.5400863,-1.2196915
0.73074913,0.1324833,1.0480195,-0.1567814,-3.8095994,2.069326,1.6453582,-1.274934
0.5522144,0.112375915,0.7842993,-0.15572052,-2.939486,1.5612489,1.2083417,-0.99889433
0.73477554,0.12124112,1.0404143,-0.20172624,-3.7957118,2.0141563,1.6342024,-1.2698169
0.6917831,0.12889922,0.9740009,-0.1860203,-3.5722833,1.8970581,1.525604,-1.1942551
0.54335,0.11324841,0.78667194,-0.1517886,-2.9434779,1.5578442,1.2104722,-1.0083265
0.5711093,0.11731431,0.8191274,-0.1500523,-3.040646,1.6197639,1.2593229,-1.0316359
0.8489002,0.13487628,1.1992719,-0.21164949,-4.3378935,2.3153653,1.9015185,-1.4322047
0.5155666,0.07596776,0.75711477,-0.13878688,-2.814617,1.5129231,1.1085576,-0.980796
0.47644404,0.081915826,0.69032615,-0.12798548,-2.602715,1.3933822,1.0188138,-0.9113718
0.7758094,0.122850984,1.1029652,-0.2064658,-4.007956,2.1254656,1.7460592,-1.3389527
0.6025907,0.10353497,0.86669177,-0.15721896,-3.185304,1.6967797,1.3231152,-1.0919471
0.72526,0.13490105,1.0335766,-0.15318538,-3.788753,2.0673501,1.6182817,-1.2647184
0.76432216,0.13939264,1.0958046,-0.19836722,-3.9842844,2.1344125,1.7317027,-1.3269608
0.5435499,0.09407136,0.8034357,-0.13591652,-2.9738479,1.6164684,1.197115,-1.0209395
